country,day,domestic_flights,international_departures,international_arrivals,total_flights
Ukraine,2020-03-04,,52.0,52.0,
Ukraine,2020-03-05,,38.0,47.0,
Ukraine,2020-03-07,,34.0,37.0,
Ukraine,2020-03-08,,39.0,54.0,
Ukraine,2020-03-11,,40.0,46.0,
Ukraine,2020-03-12,,29.0,43.0,
Ukraine,2020-03-13,,48.0,52.0,
Ukraine,2020-03-15,,34.0,39.0,
Ukraine,2020-03-17,,1.0,3.0,
Ukraine,2020-03-18,,1.0,2.0,
Ukraine,2020-03-19,,1.0,3.0,
Ukraine,2020-03-20,,5.0,3.0,
Ukraine,2020-03-21,,2.0,1.0,
Ukraine,2020-03-23,,1.0,1.0,
Ukraine,2020-03-24,,3.0,3.0,
Ukraine,2020-03-25,,3.0,1.0,
Ukraine,2020-03-26,,2.0,2.0,
Ukraine,2020-03-27,,4.0,4.0,
Ukraine,2020-04-06,,1.0,1.0,
Ukraine,2020-04-17,,1.0,,
Ukraine,2020-04-21,,1.0,1.0,
Ukraine,2020-04-22,,1.0,,
Ukraine,2020-04-25,,1.0,1.0,
Ukraine,2020-04-29,,1.0,1.0,
United Arab Emirates,2020-03-29,,24.0,20.0,
United Arab Emirates,2020-04-27,,28.0,32.0,
United Arab Emirates,2020-04-28,,28.0,36.0,
United Arab Emirates,2020-04-30,,32.0,31.0,
Uruguay,2020-01-15,,1.0,,
Uzbekistan,2020-01-02,,2.0,,
Uzbekistan,2020-01-03,,1.0,,
Uzbekistan,2020-01-05,,1.0,,
Uzbekistan,2020-01-08,,1.0,,
Uzbekistan,2020-01-09,,1.0,,
Uzbekistan,2020-01-10,,1.0,,
Uzbekistan,2020-01-13,,2.0,1.0,
Uzbekistan,2020-01-15,,1.0,,
Uzbekistan,2020-01-17,,1.0,2.0,
Uzbekistan,2020-01-19,,1.0,,
Uzbekistan,2020-01-20,,2.0,,
Uzbekistan,2020-01-25,,1.0,1.0,
Uzbekistan,2020-01-28,,1.0,1.0,
Uzbekistan,2020-02-02,,1.0,,
Uzbekistan,2020-02-05,,1.0,,
Uzbekistan,2020-02-12,,1.0,,
Uzbekistan,2020-02-13,,1.0,,
Uzbekistan,2020-02-14,,1.0,,
Uzbekistan,2020-02-16,,1.0,,
Uzbekistan,2020-02-20,,1.0,1.0,
Uzbekistan,2020-02-24,,1.0,,
Uzbekistan,2020-02-25,,1.0,,
